"customer_id","customer_name","sales_region","email","customer_tier","join_date","phone","loyalty_points","subscribed"
"879092","Joseph Lee","West Coast","joseph.lee815@gmail.com","Silver","2020-08-01","+1-527-592-7672",10843,1
"306512","Sarah Taylor","West Coast","sarah.taylor961@mail.com","Platinum","2024-04-23","+1-146-240-0670",7861,""
"407361","LINDA FERNANDEZ","Southeast","linda.fernandez993@yahoo.com","Bronze","2018-03-18","+1-118-644-7307",10248,""
"532990","Yuki Fernandez","West Coast","yuki.fernandez669@yahoo.com","Gold","2023-07-14","+1-340-700-6327",4641,1
"630161","Mei Rodriguez","Northeast","mei.rodriguez400@gmail.com","Bronze","2022-08-07","+1-592-346-8832",6715,""
"626211","Linda Wilson","Southeast","linda.wilson803@icloud.com","Gold","2021-03-02","+1-694-125-4281",11707,1
"872560","John Williams","Northeast","john.williams75@yahoo.com","Silver","2020-10-18","+1-257-899-2023",3321,1
"793851","John Rodriguez","West Coast","john.rodriguez275@hotmail.com","Platinum","2020-02-13","+1-136-998-8623",6761,1
"320272","Michael Martinez","Northwest","michael.martinez800@company.com","Bronze","2018-01-10","+1-252-812-3827",12370,1
"855581","Mary Moore","Northeast","mary.moore82@company.com","Bronze","2023-04-29","+1-888-047-2520",4089,""
"697732","Jessica Hernandez","Southwest","jessica.hernandez695@gmail.com","Gold","2019-05-01","+1-926-654-2039",12749,1
"332821","David Patel","West Coast","david.patel120@hotmail.com","Silver","2020-04-09","+1-478-637-8224",13049,1
"485380","Susan Davis","Southwest","susan.davis47@yahoo.com","Silver","2023-10-14","+1-251-752-1456",8999,1
"422564","Raj Anderson","Southwest","raj.anderson853@yahoo.com","Gold","2018-12-28","+1-394-407-8489",11602,1
"879853","Carlos Müller","Northeast","carlos.müller855@outlook.com","Gold","2021-11-27","+1-373-402-3206",587,""
"476986","Priya Taylor","Southeast","priya.taylor93@work.org","Bronze","2022-04-22","+1-003-763-7896",14115,1
"253443","Robert Martin","Southwest","robert.martin397@yahoo.com","Gold","2023-03-30","+1-845-998-5683",12440,""
"304443","Wei Jones","Northeast","wei.jones421@gmail.com","Silver","2019-12-13","+1-345-012-0931",7609,1
"471425","Patricia Moore","Midwest","patricia.moore482@gmail.com","Bronze","2020-04-14","+1-907-656-3438",10812,1
"970700","john martin","Northeast","john.martin29@outlook.com","Silver","2021-11-02","+1-679-629-0903",4275,1
"510129","Sarah Müller","Southeast","sarah.müller582@mail.com","Bronze","2022-04-16","+1-527-796-1624",1661,1
"432472","Jennifer Johnson","West Coast","jennifer.johnson773@company.com","Platinum","2019-01-22","+1-116-622-1866",11013,1
"386094","Omar Moore","West Coast","omar.moore370@yahoo.com","Bronze","2020-01-21","+1-170-371-2568",5133,1
"623395","Michael Ali","West Coast","michael.ali93@work.org","Silver","2021-10-16","+1-497-875-8857",13830,1
"469657","John Silva","West Coast","john.silva638@company.com","Gold","2019-05-25","+1-334-139-6316",988,""
"908214","Linda Martin","Northwest","linda.martin82@hotmail.com","Gold","2019-07-05","+1-737-391-2752",673,1
"794396","Patricia Brown","Northeast","patricia.brown778@hotmail.com","Bronze","2023-02-08","+1-427-477-5897",14310,""
"708452","Linda Williams","Northwest","linda.williams555@work.org","Platinum","2018-07-10","+1-849-251-5174",8227,""
"855010","Elena Chen","Northwest","elena.chen874@yahoo.com","Silver","2022-08-08","+1-561-078-7274",5750,""
"843792","Omar Williams","International","omar.williams862@yahoo.com","Silver","2023-07-17","+1-864-718-4218",2122,1
"838646","Charles Martinez","Unknown","Invalid","Gold","2019-08-22","+1-854-141-5770",12235,1
"577075","Mei Taylor","Southeast","mei.taylor877@icloud.com","Bronze","2019-05-17","+1-446-080-9267",10448,1
"829997","David Johnson","Unknown","david.johnson347@work.org","Silver","2023-03-15","Invalid",8810,1
"654975","Yuki Silva","West Coast","yuki.silva339@gmail.com","Gold","2018-07-07","+1-211-371-5540",10984,1
"390883","Jessica Lee","Northeast","jessica.lee513@gmail.com","Bronze","2023-03-30","+1-588-174-4254",9686,""
"655076","Sofia Davis","West Coast","sofia.davis704@gmail.com","Bronze","2022-05-10","+1-492-248-8593",10910,""
"974657","James Hernandez","Midwest","james.hernandez189@hotmail.com","Silver","2020-08-15","+1-880-604-6311",14673,1
"637329","Susan Martinez","Southeast","susan.martinez778@hotmail.com","Silver","2023-07-08","+1-118-928-8658",4020,1
"396736","Charles Hernandez","Midwest","charles.hernandez755@gmail.com","Bronze","2020-09-17","+1-711-012-9850",9971,1
"349746","Raj Rodriguez","Northwest","raj.rodriguez670@gmail.com","Silver","2018-10-27","+1-132-979-7701",5308,1
"793314","Elena Williams","International","Invalid","Bronze","2023-03-31","+1-994-254-9734",5273,1
"493391","Omar Moore","Southwest","omar.moore290@company.com","Bronze","2022-06-01","+1-055-995-8341",1366,1
"736900","Raj Moore","Midwest","raj.moore659@yahoo.com","Gold","2022-07-17","+1-584-210-0909",9137,1
"595900","Ahmed Wilson","Unknown","ahmed.wilson598@hotmail.com","Bronze","2022-09-28","+1-055-438-7175",6663,1
"302755","Mei Müller","Southwest","mei.müller967@work.org","Gold","2021-10-18","+1-151-122-5127",3734,1
"641468","Barbara Miller","West Coast","barbara.miller154@icloud.com","Bronze","2022-02-16","+1-428-016-9200",5342,""
"252600","Elena Miller","Midwest","elena.miller676@outlook.com","Silver","2019-12-18","+1-755-166-5338",2962,""
"811428","Linda Miller","Northwest","linda.miller491@mail.com","Silver","2018-08-05","+1-934-402-6295",4629,1
"894792","Omar Ali","Midwest","omar.ali423@outlook.com","Silver","2023-08-19","+1-743-746-6975",3240,""
"530104","Charles Singh","Southwest","charles.singh53@icloud.com","Bronze","2024-01-31","+1-108-544-5573",11344,1
"663050","Lisa Lee","Southeast","lisa.lee483@company.com","Bronze","2020-04-25","+1-494-635-1796",8624,1
"619305","Patricia Hernandez","Midwest","patricia.hernandez363@icloud.com","Silver","2020-01-10","+1-315-033-9185",9400,""
"603031","Patricia Patel","Southeast","patricia.patel778@gmail.com","Platinum","2020-03-02","+1-902-675-5294",8282,""
"506393","Linda Taylor","International","linda.taylor900@icloud.com","Silver","2020-07-30","+1-112-778-1691",5406,1
"664809","Richard Kim","Southeast","richard.kim949@mail.com","Gold","2022-04-14","+1-771-470-6434",3344,1
"716170","Sofia Singh","West Coast","sofia.singh829@icloud.com","Bronze","2019-03-04","+1-012-039-4201",9323,""
"252843","Jennifer Müller","International","jennifer.müller933@mail.com","Silver","2022-10-22","+1-691-631-9720",1377,1
"440450","Jennifer Martinez","West Coast","jennifer.martinez774@icloud.com","Gold","2021-02-11","+1-622-757-3778",11618,1
"378369","Yuki Thomas","Northeast","yuki.thomas71@work.org","Silver","2021-07-06","+1-029-794-8273",10506,""
"257823","Lisa Garcia","Midwest","lisa.garcia123@yahoo.com","Platinum","2024-03-15","+1-310-158-3391",5331,1
"696519","Charles Silva","Northwest","charles.silva254@icloud.com","Bronze","2018-04-08","+1-034-005-5607",10299,""
"234488","Jennifer Silva","West Coast","jennifer.silva997@icloud.com","Gold","2021-11-16","+1-579-199-9311",12803,1
"582922","Jennifer Williams","Midwest","jennifer.williams651@yahoo.com","Silver","2022-08-13","+1-081-782-5058",7554,1
"903298","Elena Martinez","Northwest","elena.martinez519@icloud.com","Silver","2021-07-25","+1-217-061-5569",11591,1
"580677","Ahmed Singh","Southeast","ahmed.singh662@work.org","Silver","2020-02-19","+1-815-393-0729",11507,1
"331085","Michael Taylor","Northeast","Invalid","Bronze","2018-05-01","+1-502-772-5787",4600,""
"401023","Zara Kim","International","zara.kim4@outlook.com","Gold","2022-01-28","+1-560-285-3766",9726,1
"197855","Joseph Fernandez","Southwest","joseph.fernandez82@work.org","Bronze","2020-07-14","+1-989-591-5703",3939,1
"109470","Priya Fernandez","Southeast","priya.fernandez858@yahoo.com","Bronze","2022-06-13","Invalid",12835,""
"727088","Susan Rossi","International","susan.rossi917@hotmail.com","Silver","2019-06-06","+1-129-675-1600",13610,""
"384999","Susan Thomas","Midwest","susan.thomas967@outlook.com","Bronze","2020-05-11","+1-210-194-5481",14418,1
"518572","Mei Patel","Unknown","Invalid","Bronze","2019-09-25","+1-537-193-1002",4605,1
"488977","Mary Johnson","Southwest","Invalid","Bronze","2018-11-27","+1-950-344-2566",5907,1
"388245","Omar Thomas","West Coast","omar.thomas406@hotmail.com","Bronze","2024-05-31","+1-438-044-2946",9220,1
"244496","Yuki Nguyen","Southeast","yuki.nguyen171@work.org","Bronze","2018-08-25","+1-491-205-6704",9689,1
"417518","Linda Chen","International","linda.chen954@work.org","Bronze","2020-10-15","+1-366-414-6933",3313,1
"571986","Mary Müller","Midwest","mary.müller337@company.com","Silver","2021-03-24","+1-809-718-8345",7509,""
"337000","Sofia Wilson","Southeast","sofia.wilson494@company.com","Bronze","2018-04-17","+1-440-986-4910",2486,""
"757477","Lisa Smith","Southwest","lisa.smith482@mail.com","Silver","2021-02-04","+1-394-185-9354",10265,1
"156569","Barbara Ali","Southeast","barbara.ali145@mail.com","Gold","2021-02-23","+1-100-698-5837",7679,1
"416317","Michael Ali","Midwest","michael.ali602@yahoo.com","Bronze","2019-05-11","+1-972-906-4392",3657,1
"215301","Richard Jackson","Northeast","richard.jackson913@gmail.com","Bronze","2021-04-06","+1-325-356-8535",7767,1
"785162","Thomas Jackson","Southwest","thomas.jackson147@gmail.com","Gold","2023-05-04","+1-136-178-0363",2099,1
"596355","Carlos Williams","Southwest","carlos.williams832@icloud.com","Silver","2021-08-18","+1-107-815-0461",14563,1
"391250","Karen Chen","West Coast","karen.chen793@gmail.com","Silver","2021-02-19","+1-539-767-3848",3039,1
"697911","Fatima Wilson","Northeast","fatima.wilson708@company.com","Bronze","2018-11-24","+1-343-587-3179",2620,""
"598504","James Brown","Northeast","james.brown452@gmail.com","Bronze","2020-11-07","+1-473-593-3376",7286,1
"618076","Mei Ali","Southeast","mei.ali213@hotmail.com","Bronze","2018-03-05","+1-497-482-8903",8792,1
"332486","Jennifer Anderson","Southwest","jennifer.anderson384@icloud.com","Silver","2022-11-27","+1-257-687-8769",9961,1
"879045","Richard Moore","Northeast","richard.moore171@company.com","Silver","2021-01-14","+1-750-309-2249",5134,1
"461896","Omar Jackson","International","omar.jackson599@gmail.com","Bronze","2018-06-16","+1-391-585-0834",13158,""
"529495","Michael Williams","Northeast","michael.williams546@yahoo.com","Gold","2019-10-16","+1-622-041-7997",2740,""
"494421","Robert Silva","Northeast","robert.silva202@gmail.com","Bronze","2022-06-12","+1-448-295-1550",9633,""
"682658","Mei Rodriguez","Northwest","mei.rodriguez281@gmail.com","Silver","2020-01-29","+1-397-792-6968",12523,1
"195921","Carlos Moore","West Coast","carlos.moore742@gmail.com","Gold","2022-11-03","+1-110-201-6089",14991,""
"594261","Jennifer Fernandez","Southwest","jennifer.fernandez828@mail.com","Gold","2021-09-21","+1-031-367-0265",12590,1
"672451","Sofia Rossi","Northeast","sofia.rossi469@work.org","Bronze","2022-04-29","+1-171-602-0077",14399,1
"103779","Patricia Miller","Midwest","patricia.miller913@outlook.com","Gold","2022-05-21","+1-518-465-3236",7147,1
"323011","Mary Williams","Northeast","mary.williams385@company.com","Platinum","2018-01-04","+1-032-629-7857",4989,""
"712728","Carlos Wilson","International","carlos.wilson462@outlook.com","Bronze","2020-10-12","+1-839-203-4358",10953,""
"933836","Richard Kim","Southeast","richard.kim710@yahoo.com","Silver","2018-02-02","+1-114-248-5615",497,1
"731820","Richard Wilson","Northwest","richard.wilson409@outlook.com","Gold","2023-01-25","+1-315-788-6849",9086,1
"810437","Linda Martinez","Southwest","linda.martinez691@work.org","Bronze","2022-03-08","+1-133-063-4387",12485,1
"972664","SOFIA WILLIAMS","Southeast","sofia.williams233@yahoo.com","Gold","2018-04-07","+1-461-237-5428",1261,1
"893967","Sofia Davis","Northeast","sofia.davis353@yahoo.com","Silver","2021-05-27","+1-041-695-7055",2020,""
"695666","Richard Taylor","West Coast","richard.taylor277@gmail.com","Bronze","2024-03-18","+1-455-667-4998",1643,1
"614115","Lisa Ali","Southeast","lisa.ali355@company.com","Platinum","2023-11-04","+1-631-382-5880",249,1
"649051","Fatima Davis","West Coast","fatima.davis262@hotmail.com","Platinum","2018-02-21","+1-702-313-1035",3772,""
"605536","Mary Smith","Southwest","mary.smith723@mail.com","Gold","2018-06-21","+1-996-058-6394",936,""
"951372","Jessica Ali","Northeast","jessica.ali321@outlook.com","Silver","2021-04-25","+1-920-169-3981",7636,""
"488910","Unknown","Midwest","Invalid","Silver","2020-05-12","+1-742-545-7285",13356,1
"449962","Jessica Lopez","Southeast","jessica.lopez490@hotmail.com","Gold","2018-09-28","+1-952-166-3599",9601,1
"497167","Fatima Jones","Southeast","fatima.jones11@gmail.com","Silver","2018-07-28","Invalid",8338,1
"985831","Richard Patel","West Coast","richard.patel382@outlook.com","Silver","2022-03-04","+1-862-044-2884",4584,1
"297310","Barbara Silva","Southeast","barbara.silva909@work.org","Bronze","2019-06-06","+1-137-702-6611",1130,1
"854248","Zara Garcia","West Coast","zara.garcia879@outlook.com","Bronze","2022-06-23","+1-798-076-1278",1132,""
"683874","Sarah Miller","Midwest","sarah.miller638@outlook.com","Silver","2024-04-13","+1-281-260-8961",8592,1
"848522","Linda Lee","Northeast","linda.lee794@gmail.com","Silver","2023-02-16","+1-393-363-9835",1669,1
"102752","Jessica Davis","Southeast","jessica.davis413@hotmail.com","Bronze","2018-04-18","+1-219-103-2718",2741,1
"418640","Unknown","Midwest","thomas.hernandez243@company.com","Bronze","2022-10-26","+1-268-634-7164",9007,1
"199717","Fatima Jones","Northeast","fatima.jones684@outlook.com","Silver","2018-09-30","+1-059-912-1806",427,1
"518405","Unknown","Midwest","zara.chen683@company.com","Gold","2021-03-11","+1-856-604-3085",2106,1
"388560","Joseph Smith","Midwest","joseph.smith513@mail.com","Bronze","2019-02-24","+1-087-680-1655",4592,""
"874544","Lisa Thomas","Midwest","lisa.thomas791@hotmail.com","Silver","2024-03-15","+1-374-180-3333",4897,1
"169857","David Singh","International","david.singh654@company.com","Silver","2019-02-07","+1-723-780-2609",6542,1
"122571","Priya Garcia","Northeast","priya.garcia37@gmail.com","Platinum","2018-09-18","+1-923-481-5487",9050,1
"765277","Jennifer Fernandez","Southeast","jennifer.fernandez798@work.org","Bronze","2020-01-28","+1-439-037-9426",9749,""
"209064","James Silva","West Coast","james.silva853@work.org","Bronze","2018-12-26","+1-160-152-9509",12962,1
"772720","Michael Wilson","Southwest","michael.wilson143@icloud.com","Gold","2018-01-26","+1-961-225-3438",210,1
"395053","Michael Garcia","West Coast","michael.garcia995@company.com","Bronze","2024-03-21","+1-549-704-2535",7425,1
"660815","Karen Davis","Northeast","karen.davis200@hotmail.com","Bronze","2018-10-15","+1-456-518-6722",12971,1
"412720","Ahmed Rodriguez","West Coast","ahmed.rodriguez800@work.org","Silver","2019-06-12","+1-666-457-6202",1043,1
"897565","Sofia Fernandez","Northeast","sofia.fernandez719@icloud.com","Gold","2021-09-06","+1-515-926-7940",8364,""
"397508","Yuki Brown","Northeast","yuki.brown298@company.com","Platinum","2020-03-25","+1-264-108-6142",6333,1
"369191","Susan Brown","International","susan.brown604@hotmail.com","Bronze","2021-04-09","+1-646-562-1561",12988,1
"835685","Jessica Jones","Northwest","jessica.jones322@hotmail.com","Bronze","2022-09-16","+1-761-244-7264",8800,1
"695088","Patricia Miller","Southwest","patricia.miller183@outlook.com","Bronze","2021-04-18","+1-881-370-4444",7760,""
"709612","Lisa Martin","Midwest","lisa.martin497@outlook.com","Bronze","2024-04-08","+1-665-596-9822",3815,1
"657954","SARAH ALI","Southeast","sarah.ali878@company.com","Bronze","2018-02-12","+1-022-049-2737",12855,1
"356917","Jessica Patel","Northeast","jessica.patel142@mail.com","Gold","2021-10-13","+1-500-138-4544",12727,1
"213338","Robert Silva","Northeast","robert.silva987@icloud.com","Gold","2023-12-22","+1-411-547-7329",104,""
"708973","David Martinez","Northeast","david.martinez86@yahoo.com","Bronze","2023-03-11","+1-070-381-8379",13697,1
"817778","Mei Martin","International","mei.martin517@yahoo.com","Bronze","2018-10-09","+1-003-544-5482",3595,1
"528771","Lisa Martin","Midwest","lisa.martin240@company.com","Bronze","2020-04-02","+1-024-927-2240",12913,""
"667626","David Lopez","Southwest","david.lopez288@yahoo.com","Bronze","2022-03-23","+1-059-186-8400",9297,1
"360122","John Miller","Midwest","john.miller92@mail.com","Bronze","2019-04-01","Invalid",13206,1
"162115","Charles Martin","Northwest","charles.martin691@icloud.com","Gold","2022-02-27","+1-887-884-9129",9874,1
"862933","Joseph Garcia","Southeast","joseph.garcia683@gmail.com","Bronze","2020-10-06","+1-343-072-7656",3125,1
"255438","Yuki Hernandez","Northeast","yuki.hernandez677@mail.com","Bronze","2023-12-17","+1-217-970-9030",12799,1
"203127","Thomas Brown","International","thomas.brown699@mail.com","Bronze","2022-10-07","+1-114-117-8951",12612,""
"748929","Omar Chen","Southeast","omar.chen182@mail.com","Bronze","2023-10-31","+1-769-300-7076",2068,1
"217881","Linda Williams","Southeast","linda.williams21@mail.com","Bronze","2023-03-15","+1-521-272-4529",1005,1
"833713","Elena Wilson","West Coast","elena.wilson993@outlook.com","Platinum","2019-08-24","+1-959-211-4631",2747,""
"386559","Omar Miller","Southwest","omar.miller450@company.com","Bronze","2023-09-04","+1-293-231-4529",13007,1
"541546","Mei Moore","Southeast","mei.moore425@yahoo.com","Platinum","2023-01-31","+1-978-985-3889",13626,""
"826045","Joseph Jackson","Southeast","joseph.jackson893@company.com","Silver","2019-11-28","+1-148-164-9744",9305,1
"452444","Mary Moore","Northeast","mary.moore674@gmail.com","Gold","2018-10-30","+1-752-517-4773",13791,""
